#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   55237.19672693          5.80          0.76       245.899       -47.572        54.890        42.407
   55237.19847984          3.02          2.10        42.416        61.527       258.986       151.576
   55237.19863495          3.30          0.87       237.779         6.327        63.766        96.292
   55237.20355537          3.03          1.75       342.056        30.691       321.275       120.752
   55237.21286907          3.45          0.29         9.836         8.628       296.842        98.689
   55237.22738104          5.60          0.58        64.154       -68.755       247.905        21.266
   55237.22934012          5.60          0.76       298.735       -30.952        13.860        59.079
   55237.23091564          3.59          0.72       307.608        -4.081         5.585        85.957
   55237.23774127          3.38          1.09       156.339        32.411       159.294       122.350
   55237.23818659          5.68          0.20         6.701       -48.014       309.129        42.045
   55237.24622539          3.79          1.01       240.356         7.718        78.371        97.685
   55237.24753425          3.41          1.47       248.977        19.123        70.236       109.098
   55237.24789814          3.59          0.52       270.862        22.581        48.491       112.579
   55237.25413318          5.38          0.59       185.237       -21.190       136.329        68.747
   55237.25558080          5.47          0.97       315.264       -28.380         6.813        61.664
   55237.25605144          5.64          0.48        72.206       -50.746       250.130        39.268
