#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54965.69400389          3.31          0.81        10.860         2.695       201.417        92.743
   54965.69895076          3.40          0.62       340.915        -1.409       233.144        88.639
   54965.70074211          5.55          0.48       268.195       -35.735       306.468        54.268
   54965.72688189          5.31          0.80       204.333       -20.993        19.794        68.960
   54965.73021612          4.59          0.62       159.836        -4.986        65.509        84.962
   54965.75814809          3.23          0.54       101.984        32.400       133.417       122.386
   54965.77258264          5.64          0.36       274.446       -43.970       326.136        46.040
   54965.79193347          5.13          0.47        93.534       -11.711       154.106        78.279
   54965.80281457          3.22          0.52       303.516        41.845       308.071       131.874
   54965.81278627          5.73          0.60       120.006       -54.639       135.214        35.325
   54965.82335856          5.26          0.48       330.613       -12.458       288.350        77.591
   54965.82510448          3.01          0.90        68.612         7.154       190.985        97.170
   54965.84149558          3.33          2.10       300.521        22.695       325.011       112.724
   54965.87035203          5.79          0.69       331.104       -58.721       304.789        31.334
   54965.88633774          5.57          1.26        56.656       -34.619       225.087        55.408
